Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
cluster6,GO:0009411,response to UV,16/385,247/20876,1.532880794981734e-5,2.0866339821688855e-4,1.6216265252175187e-4,AT1G01610/AT5G05410/AT1G73650/AT5G13930/AT1G20340/AT5G03240/AT5G17050/AT1G06000/AT2G26670/AT3G28345/AT5G48880/AT4G36220/AT2G40070/AT5G57785/AT5G18100/AT4G37760,16
cluster6,GO:0015995,chlorophyll biosynthetic process,11/385,125/20876,2.0621830327596072e-5,2.7724905218212497e-4,2.154639581986646e-4,AT3G56940/AT1G54780/AT1G74470/AT5G08050/AT4G01050/AT3G51820/AT4G27440/AT1G31800/AT3G26060/AT1G63970/AT4G04640,11
cluster6,GO:0008299,isoprenoid biosynthetic process,23/385,472/20876,2.52091297617879e-5,3.347895403730125e-4,2.6018151897917166e-4,AT3G56940/AT1G10960/AT5G58780/AT1G54780/AT5G56090/AT4G34830/AT5G58770/AT1G76730/AT2G30390/AT3G60750/AT1G68590/AT1G15550/AT4G01050/AT3G51820/AT2G29630/AT4G25050/AT1G31800/AT2G26670/AT3G26060/AT1G63970/AT4G04640/AT3G08970/AT4G37760,23
cluster6,GO:0034976,response to endoplasmic reticulum stress,19/385,357/20876,3.951498563506524e-5,5.18455654898627e-4,4.029175453467654e-4,AT1G15430/AT5G48570/AT1G32230/AT3G04710/AT2G20560/AT4G12400/AT1G74310/AT5G51440/AT1G14200/AT5G42380/AT3G16050/AT5G49910/AT3G12580/AT2G26150/AT3G25230/AT3G24500/AT5G09590/AT3G12050/AT1G30070,19
cluster6,GO:0009812,flavonoid metabolic process,15/385,244/20876,5.148881362281814e-5,6.640034959169759e-4,5.160299750782936e-4,AT4G34135/AT1G13930/AT3G18280/AT1G73650/AT5G13930/AT4G16770/AT5G17050/AT1G06000/AT3G19370/AT2G02990/AT2G47890/AT2G26670/AT5G48880/AT5G57785/AT4G37760,15
cluster6,GO:0015994,chlorophyll metabolic process,13/385,189/20876,5.182763742235349e-5,6.640034959169759e-4,5.160299750782936e-4,AT3G56940/AT1G54780/AT1G74470/AT4G32770/AT5G08050/AT4G01050/AT3G51820/AT4G27440/AT1G31800/AT4G31390/AT3G26060/AT1G63970/AT4G04640,13
cluster6,GO:0043085,positive regulation of catalytic activity,10/385,116/20876,5.8265620165391465e-5,7.3780535302455e-4,5.733850503424081e-4,AT2G30390/AT1G44575/AT2G35370/AT1G52220/AT5G66190/AT2G29630/AT1G31800/AT4G36530/AT4G04640/AT2G26900,10
cluster6,GO:0044093,positive regulation of molecular function,10/385,118/20876,6.738155864496259e-5,8.434312340731524e-4,6.554721494319411e-4,AT2G30390/AT1G44575/AT2G35370/AT1G52220/AT5G66190/AT2G29630/AT1G31800/AT4G36530/AT4G04640/AT2G26900,10
cluster6,GO:0046165,alcohol biosynthetic process,10/385,122/20876,8.929002642958001e-5,0.0011049640770660527,8.587222637485925e-4,AT1G10960/AT5G58780/AT5G58770/AT3G56290/AT4G32770/AT2G34460/AT5G50100/AT1G18060/AT3G08970/AT4G37760,10
cluster6,GO:0050790,regulation of catalytic activity,13/385,200/20876,9.233892006874904e-5,0.00112985487589739,8.780661352486604e-4,AT1G76540/AT2G30390/AT1G44575/AT2G35370/AT1G52220/AT5G27620/AT5G66190/AT3G44110/AT2G29630/AT1G31800/AT4G36530/AT4G04640/AT2G26900,13
cluster6,GO:0010583,response to cyclopentenone,11/385,148/20876,9.748875232872247e-5,0.0011783934097312615,9.157878318340673e-4,AT1G76540/AT1G15430/AT1G44110/AT2G34660/AT3G44190/AT1G27140/AT1G59700/AT2G15490/AT5G12110/AT3G02120/AT1G75270,11
cluster6,GO:0000103,sulfate assimilation,4/385,14/20876,9.84699727139989e-5,0.0011783934097312615,9.157878318340673e-4,AT1G62180/AT2G17640/AT4G14030/AT4G21990,4
cluster6,GO:0006066,alcohol metabolic process,12/385,180/20876,1.3462714037180772e-4,0.0015935756072271588,0.0012384464629168583,AT1G10960/AT5G58780/AT5G58770/AT4G18010/AT1G54570/AT3G56290/AT4G32770/AT2G34460/AT5G50100/AT1G18060/AT3G08970/AT4G37760,12
cluster6,GO:0016108,tetraterpenoid metabolic process,9/385,106/20876,1.528902103321392e-4,0.0017712493516138254,0.0013765255219153408,AT1G54780/AT1G76730/AT2G30390/AT4G32770/AT3G51820/AT1G31800/AT2G26670/AT3G26060/AT1G63970,9
cluster6,GO:0016116,carotenoid metabolic process,9/385,106/20876,1.528902103321392e-4,0.0017712493516138254,0.0013765255219153408,AT1G54780/AT1G76730/AT2G30390/AT4G32770/AT3G51820/AT1G31800/AT2G26670/AT3G26060/AT1G63970,9
cluster6,GO:0010389,regulation of G2/M transition of mitotic cell cycle,7/385,64/20876,1.7282786694960937e-4,0.0019605161157096314,0.0015236140902136618,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:1902749,regulation of cell cycle G2/M phase transition,7/385,64/20876,1.7282786694960937e-4,0.0019605161157096314,0.0015236140902136618,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0000086,G2/M transition of mitotic cell cycle,7/385,65/20876,1.9065792102894208e-4,0.0021186375102093665,0.0016464980505614332,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0044839,cell cycle G2/M phase transition,7/385,65/20876,1.9065792102894208e-4,0.0021186375102093665,0.0016464980505614332,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0072593,reactive oxygen species metabolic process,18/385,374/20876,2.211583036963477e-4,0.0024288216827108252,0.0018875575205640164,AT4G33070/AT1G13930/AT3G60750/AT1G32230/AT4G03280/AT3G44190/AT2G39730/AT5G27620/AT5G62520/AT5G24930/AT5G66190/AT1G20340/AT4G01050/AT5G06290/AT1G06680/AT4G33950/AT5G14920/AT5G18100,18
cluster6,GO:0019252,starch biosynthetic process,12/385,190/20876,2.230322940964945e-4,0.0024288216827108252,0.0018875575205640164,AT1G09795/AT1G76730/AT2G30390/AT1G44575/AT4G27440/AT2G29630/AT1G06460/AT1G31800/AT4G36530/AT4G21210/AT4G04640/AT2G26900,12
cluster6,GO:0042737,drug catabolic process,10/385,138/20876,2.4699503570591724e-4,0.0026631444938984544,0.0020696613726686555,AT1G13930/AT3G60750/AT2G35370/AT3G44190/AT1G20340/AT4G01050/AT1G32470/AT4G33950/AT4G37930/AT4G04640,10
cluster6,GO:1901987,regulation of cell cycle phase transition,7/385,68/20876,2.5323720599139014e-4,0.00267743026528761,0.002080763552550615,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:1901990,regulation of mitotic cell cycle phase transition,7/385,68/20876,2.5323720599139014e-4,0.00267743026528761,0.002080763552550615,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0010374,stomatal complex development,13/385,222/20876,2.597564814641279e-4,0.002719950079946493,0.0021138078046271137,AT1G76540/AT1G44110/AT4G34830/AT5G11300/AT1G44575/AT1G16330/AT5G46580/AT1G52220/AT5G27620/AT3G63120/AT1G68590/AT1G32470/AT4G21210,13
cluster6,GO:0034605,cellular response to heat,4/385,18/20876,2.8392909308475896e-4,0.0029447503082790714,0.0022885111863673807,AT5G48570/AT2G26150/AT3G25230/AT3G08970,4
cluster6,GO:0006636,unsaturated fatty acid biosynthetic process,7/385,70/20876,3.034382515560208e-4,0.003088264074247726,0.002400042835721011,AT3G56940/AT1G54780/AT4G01050/AT1G31800/AT4G33950/AT1G63970/AT4G04640,7
cluster6,GO:0033559,unsaturated fatty acid metabolic process,7/385,70/20876,3.034382515560208e-4,0.003088264074247726,0.002400042835721011,AT3G56940/AT1G54780/AT4G01050/AT1G31800/AT4G33950/AT1G63970/AT4G04640,7
cluster6,GO:0006721,terpenoid metabolic process,15/385,290/20876,3.4368550910223686e-4,0.003465495550114222,0.0026932080830233767,AT1G10960/AT1G54780/AT5G56090/AT1G76730/AT2G30390/AT1G54570/AT4G32770/AT1G15550/AT3G51820/AT1G31800/AT2G26670/AT3G26060/AT1G63970/AT3G08970/AT4G37760,15
cluster6,GO:0044770,cell cycle phase transition,7/385,72/20876,3.613292927800777e-4,0.0035771599985227696,0.002779988051628541,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0044772,mitotic cell cycle phase transition,7/385,72/20876,3.613292927800777e-4,0.0035771599985227696,0.002779988051628541,AT1G76540/AT1G44110/AT5G11300/AT3G60840/AT5G51600/AT5G37010/AT1G67630,7
cluster6,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",13/385,230/20876,3.653927833801014e-4,0.003584799469377751,0.002785925062471328,AT3G56940/AT1G54780/AT4G34830/AT2G30390/AT3G60750/AT1G68590/AT4G01050/AT3G51820/AT2G29630/AT4G25050/AT1G31800/AT1G63970/AT4G04640,13
cluster6,GO:0042537,benzene-containing compound metabolic process,14/385,261/20876,3.737199923810168e-4,0.0036337595687761367,0.0028239743785182098,AT2G35370/AT4G03280/AT3G44190/AT2G39730/AT1G02860/AT2G43820/AT5G22000/AT5G66190/AT5G67160/AT4G01050/AT2G37760/AT5G06290/AT1G06680/AT4G37930,14
cluster6,GO:0009240,isopentenyl diphosphate biosynthetic process,13/385,234/20876,4.306626688255239e-4,0.004113961810096452,0.003197163303192255,AT3G56940/AT1G54780/AT4G34830/AT2G30390/AT3G60750/AT1G68590/AT4G01050/AT3G51820/AT2G29630/AT4G25050/AT1G31800/AT1G63970/AT4G04640,13
cluster6,GO:0046490,isopentenyl diphosphate metabolic process,13/385,234/20876,4.306626688255239e-4,0.004113961810096452,0.003197163303192255,AT3G56940/AT1G54780/AT4G34830/AT2G30390/AT3G60750/AT1G68590/AT4G01050/AT3G51820/AT2G29630/AT4G25050/AT1G31800/AT1G63970/AT4G04640,13
cluster6,GO:0009658,chloroplast organization,13/385,236/20876,4.668464424714883e-4,0.0044208328334908766,0.00343564796107164,AT3G56940/AT4G34830/AT5G62430/AT2G04030/AT3G56290/AT5G08050/AT3G23400/AT5G10470/AT2G28000/AT4G01050/AT3G51820/AT3G13470/AT1G04770,13
cluster6,GO:0046686,response to cadmium ion,20/385,470/20876,4.994561795710475e-4,0.00468886016855923,0.0036439452665619075,AT1G62480/AT4G36480/AT1G13930/AT3G60750/AT1G32230/AT3G09440/AT1G18330/AT1G62740/AT1G20340/AT2G36460/AT4G14030/AT2G37760/AT1G65980/AT1G08110/AT4G22670/AT5G49910/AT3G12580/AT4G37930/AT3G25230/AT5G09590,20
cluster6,GO:0000023,maltose metabolic process,10/385,152/20876,5.339063377707419e-4,0.004969435913096906,0.0038619945620123847,AT1G09795/AT1G76730/AT2G30390/AT1G44575/AT2G29630/AT1G31800/AT4G36530/AT4G21210/AT4G04640/AT2G26900,10
cluster6,GO:0016109,tetraterpenoid biosynthetic process,8/385,101/20876,5.655077607561652e-4,0.0051751088358274275,0.004021833168049154,AT1G54780/AT1G76730/AT2G30390/AT3G51820/AT1G31800/AT2G26670/AT3G26060/AT1G63970,8
cluster6,GO:0016117,carotenoid biosynthetic process,8/385,101/20876,5.655077607561652e-4,0.0051751088358274275,0.004021833168049154,AT1G54780/AT1G76730/AT2G30390/AT3G51820/AT1G31800/AT2G26670/AT3G26060/AT1G63970,8
cluster6,GO:0009311,oligosaccharide metabolic process,12/385,212/20876,6.012982725260679e-4,0.005456781823174066,0.004240735185183847,AT1G09795/AT1G76730/AT2G30390/AT5G08380/AT1G44575/AT2G29630/AT1G31800/AT4G33950/AT4G36530/AT4G21210/AT4G04640/AT2G26900,12
cluster6,GO:0042181,ketone biosynthetic process,5/385,38/20876,6.323431432986154e-4,0.005691088289687539,0.004422826335033378,AT1G50000/AT5G58770/AT2G21940/AT5G13930/AT1G63970,5
cluster6,GO:0065009,regulation of molecular function,13/385,247/20876,7.15292286372554e-4,0.006384863113604191,0.004961993082342826,AT1G76540/AT2G30390/AT1G44575/AT2G35370/AT1G52220/AT5G27620/AT5G66190/AT3G44110/AT2G29630/AT1G31800/AT4G36530/AT4G04640/AT2G26900,13
cluster6,GO:0009414,response to water deprivation,18/385,418/20876,8.22198831219052e-4,0.007279467700793071,0.005657234576808882,AT1G20450/AT2G15970/AT1G15430/AT2G04030/AT2G21620/AT2G21130/AT2G05620/AT1G32230/AT4G18010/AT5G56030/AT5G27620/AT5G05410/AT1G06620/AT2G37760/AT2G38530/AT4G33950/AT3G24500/AT5G03740,18
cluster6,GO:0009696,salicylic acid metabolic process,12/385,222/20876,9.00710261040535e-4,0.007808377239701617,0.006068276352733169,AT2G35370/AT4G03280/AT2G39730/AT1G02860/AT2G43820/AT5G22000/AT5G66190/AT5G67160/AT4G01050/AT5G06290/AT1G06680/AT4G37930,12
cluster6,GO:0006743,ubiquinone metabolic process,4/385,24/20876,9.034486062464681e-4,0.007808377239701617,0.006068276352733169,AT1G50000/AT5G58770/AT2G21940/AT1G63970,4
cluster6,GO:0006744,ubiquinone biosynthetic process,4/385,24/20876,9.034486062464681e-4,0.007808377239701617,0.006068276352733169,AT1G50000/AT5G58770/AT2G21940/AT1G63970,4
cluster6,GO:0005984,disaccharide metabolic process,11/385,193/20876,9.502084076487726e-4,0.008147850046689083,0.006332097469951209,AT1G09795/AT1G76730/AT2G30390/AT1G44575/AT2G29630/AT1G31800/AT4G33950/AT4G36530/AT4G21210/AT4G04640/AT2G26900,11
cluster6,GO:0009415,response to water,18/385,426/20876,0.0010195791219143036,0.008674387998161536,0.0067412961679202315,AT1G20450/AT2G15970/AT1G15430/AT2G04030/AT2G21620/AT2G21130/AT2G05620/AT1G32230/AT4G18010/AT5G56030/AT5G27620/AT5G05410/AT1G06620/AT2G37760/AT2G38530/AT4G33950/AT3G24500/AT5G03740,18
cluster6,GO:0098754,detoxification,12/385,226/20876,0.0010510697256065939,0.008872983962678922,0.006895634919524288,AT1G15430/AT2G34660/AT3G44190/AT1G63440/AT1G65980/AT1G27140/AT1G59700/AT2G15490/AT5G12110/AT2G26150/AT1G75270/AT5G18100,12
cluster5,GO:0071456,cellular response to hypoxia,11/171,24/20876,1.8314310949416424e-17,1.1940930739019508e-14,8.752312811615848e-15,AT3G03670/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,11
cluster5,GO:0036294,cellular response to decreased oxygen levels,11/171,26/20876,5.589307029443368e-17,1.2147427277323586e-14,8.903668039885225e-15,AT3G03670/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,11
cluster5,GO:0071453,cellular response to oxygen levels,11/171,26/20876,5.589307029443368e-17,1.2147427277323586e-14,8.903668039885225e-15,AT3G03670/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,11
cluster5,GO:0010200,response to chitin,27/171,421/20876,1.0546514875463592e-16,1.7190819247005654e-14,1.2600309877527554e-14,AT5G37490/AT4G11280/AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G76650/AT1G66090/AT3G59080/AT5G57220/AT3G47480/AT3G54420/AT5G39020/AT5G47850/AT1G24140/AT2G26560/AT5G45340/AT2G18690/AT5G56960/AT4G31550/AT2G39200/AT5G05730/AT4G01010/AT3G54640/AT5G26920/AT4G17490,27
cluster5,GO:0010243,response to organonitrogen compound,27/171,443/20876,3.7526089886201484e-16,4.893402121160674e-14,3.5867041701758897e-14,AT5G37490/AT4G11280/AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G76650/AT1G66090/AT3G59080/AT5G57220/AT3G47480/AT3G54420/AT5G39020/AT5G47850/AT1G24140/AT2G26560/AT5G45340/AT2G18690/AT5G56960/AT4G31550/AT2G39200/AT5G05730/AT4G01010/AT3G54640/AT5G26920/AT4G17490,27
cluster5,GO:0009723,response to ethylene,23/171,353/20876,1.6758832249490014e-14,1.821126437777915e-12,1.3348262879418362e-12,AT4G11280/AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G15430/AT2G43000/AT5G40990/AT1G76650/AT4G19370/AT1G79680/AT3G12900/AT1G26380/AT5G57220/AT1G30270/AT2G23270/AT4G37290/AT4G19690/AT2G26560/AT1G01560/AT3G53280/AT5G05730/AT4G17490,23
cluster5,GO:0009697,salicylic acid biosynthetic process,18/171,209/20876,1.2307231133678645e-13,1.0343350244875563e-11,7.58133841003149e-12,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0035690,cellular response to drug,23/171,390/20876,1.3796207908972013e-13,1.0343350244875563e-11,7.58133841003149e-12,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G26120/AT5G11920/AT3G12900/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT4G19690/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT3G53280/AT5G05730/AT4G01010/AT3G54640/AT5G26920,23
cluster5,GO:0050832,defense response to fungus,22/171,351/20876,1.4277630706116574e-13,1.0343350244875563e-11,7.58133841003149e-12,AT1G61560/AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G40990/AT1G19250/AT1G66090/AT3G59080/AT5G57220/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT2G39200/AT5G05730/AT4G01010/AT3G54640/AT5G26920/AT2G02930,22
cluster5,GO:0046189,phenol-containing compound biosynthetic process,18/171,221/20876,3.2235199146406464e-13,2.0647349976509906e-11,1.5133834177164187e-11,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0009696,salicylic acid metabolic process,18/171,222/20876,3.483448615668849e-13,2.0647349976509906e-11,1.5133834177164187e-11,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0009692,ethylene metabolic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:0009693,ethylene biosynthetic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:0043449,cellular alkene metabolic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:0043450,alkene biosynthetic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:1900673,olefin metabolic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:1900674,olefin biosynthetic process,14/171,119/20876,1.003487203776748e-12,3.8486685697790566e-11,2.820948548078288e-11,AT5G37490/AT4G11280/AT2G15390/AT1G80360/AT4G19370/AT4G37290/AT1G01480/AT5G47850/AT1G24140/AT4G26470/AT4G01010/AT5G65800/AT2G45760/AT1G35210,14
cluster5,GO:0018958,phenol-containing compound metabolic process,18/171,238/20876,1.1442932302461131e-12,4.144884367335921e-11,3.038065067437049e-11,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0001666,response to hypoxia,13/171,100/20876,1.8080968845493496e-12,6.204627203821979e-11,4.547789393824957e-11,AT5G09290/AT3G03670/AT5G11920/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,13
cluster5,GO:0036293,response to decreased oxygen levels,13/171,103/20876,2.66480321472413e-12,8.687258480000664e-11,6.367477155182921e-11,AT5G09290/AT3G03670/AT5G11920/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,13
cluster5,GO:0070482,response to oxygen levels,13/171,104/20876,3.024059604594676e-12,9.388985058074898e-11,6.881819852060064e-11,AT5G09290/AT3G03670/AT5G11920/AT1G19250/AT1G26380/AT5G57220/AT1G57630/AT5G25250/AT2G23270/AT1G14540/AT2G26560/AT1G53620/AT5G26920,13
cluster5,GO:0042537,benzene-containing compound metabolic process,18/171,261/20876,5.438140371071032e-12,1.611667055426506e-10,1.1812993916106453e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0009751,response to salicylic acid,23/171,473/20876,7.39609701267657e-12,2.0966327183761406e-10,1.5367634067529346e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G15430/AT4G26120/AT5G40990/AT5G11920/AT1G79680/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,23
cluster5,GO:0009863,salicylic acid mediated signaling pathway,20/171,353/20876,1.2434566127158228e-11,3.3780571312113186e-10,2.476005711285016e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G26120/AT5G11920/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0071446,cellular response to salicylic acid stimulus,20/171,355/20876,1.377222865992186e-11,3.591797234507621e-10,2.632670236465063e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G26120/AT5G11920/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0071236,cellular response to antibiotic,20/171,364/20876,2.1633379150991897e-11,5.424985848633352e-10,3.9763377062956773e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G26120/AT5G11920/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0017000,antibiotic biosynthetic process,18/171,288/20876,2.8031231944465342e-11,6.769023417700519e-10,4.961473412392696e-10,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT2G45760/AT5G26920,18
cluster5,GO:0071407,cellular response to organic cyclic compound,20/171,393/20876,8.516292558162973e-11,1.931737812187245e-9,1.415900818103018e-9,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT4G26120/AT5G11920/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0010167,response to nitrate,15/171,197/20876,8.592085360955538e-11,1.931737812187245e-9,1.415900818103018e-9,AT5G01490/AT5G07080/AT3G09290/AT2G34830/AT3G19930/AT4G38830/AT4G12330/AT3G50740/AT3G47040/AT4G19690/AT3G54420/AT1G13110/AT2G14100/AT1G18970/AT3G58810,15
cluster5,GO:0009626,plant-type hypersensitive response,20/171,400/20876,1.1645067119789379e-10,2.4646235289030645e-9,1.8064886698772868e-9,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT3G44720/AT1G19250/AT1G66090/AT1G57630/AT3G47480/AT3G54420/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G13110/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0009627,systemic acquired resistance,21/171,446/20876,1.1718302054600462e-10,2.4646235289030645e-9,1.8064886698772868e-9,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT5G09290/AT2G43000/AT3G17240/AT5G40990/AT5G11920/AT1G19250/AT4G39640/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT3G07720/AT1G01560/AT5G05730/AT3G54640/AT2G45760/AT5G26920,21
cluster5,GO:0034050,host programmed cell death induced by symbiont,20/171,401/20876,1.217094747660015e-10,2.479830548357281e-9,1.8176349192027857e-9,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT3G44720/AT1G19250/AT1G66090/AT1G57630/AT3G47480/AT3G54420/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G13110/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,20
cluster5,GO:0008219,cell death,22/171,496/20876,1.2816767545252116e-10,2.5322825574255696e-9,1.85608053127415e-9,AT1G61560/AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT3G44720/AT1G19250/AT1G66090/AT1G57630/AT3G47480/AT3G54420/AT5G39020/AT2G26560/AT5G67340/AT2G18690/AT1G13110/AT1G01560/AT2G39200/AT5G05730/AT4G01010/AT3G54640/AT5G26920,22
cluster5,GO:0031348,negative regulation of defense response,17/171,277/20876,1.3608204727074677e-10,2.6095733770743204e-9,1.9127321814526016e-9,AT3G26830/AT3G52400/AT1G18570/AT3G28930/AT4G26120/AT1G66090/AT4G39640/AT1G57630/AT3G47480/AT5G39020/AT2G26560/AT5G67340/AT1G01560/AT5G05730/AT4G01010/AT3G54640/AT5G26920,17
cluster5,GO:0015706,nitrate transport,15/171,206/20876,1.6149665904579613e-10,3.0084520485102594e-9,2.2050972393019984e-9,AT5G01490/AT5G07080/AT3G09290/AT2G34830/AT3G19930/AT4G38830/AT4G12330/AT3G50740/AT3G47040/AT4G19690/AT3G54420/AT1G13110/AT2G14100/AT1G18970/AT3G58810,15
